Timestamp,Arduino_Time,contact,delta_X,delta_Y,Sync_Time,Simple_Time
2025-12-12 10:39:13.464519,649360,102,1,-2,2025-12-12 10:39:13.647286892,2025-12-12 10:39:14.003120
2025-12-12 10:39:13.464519,650900,118,0,-3,2025-12-12 10:39:13.648826599,2025-12-12 10:39:14.004660
2025-12-12 10:39:13.465522,652444,120,1,-2,2025-12-12 10:39:13.650370359,2025-12-12 10:39:14.006204
2025-12-12 10:39:13.465522,653988,126,1,-2,2025-12-12 10:39:13.651914120,2025-12-12 10:39:14.007748
2025-12-12 10:39:13.468555,655532,134,0,-3,2025-12-12 10:39:13.653457880,2025-12-12 10:39:14.009292
2025-12-12 10:39:13.468555,657072,134,1,-2,2025-12-12 10:39:13.654997587,2025-12-12 10:39:14.010832
2025-12-12 10:39:13.469554,658620,126,0,-2,2025-12-12 10:39:13.656545401,2025-12-12 10:39:14.012380
2025-12-12 10:39:13.469554,660160,126,1,-2,2025-12-12 10:39:13.658085108,2025-12-12 10:39:14.013920
2025-12-12 10:39:13.469554,661704,124,1,-2,2025-12-12 10:39:13.659628630,2025-12-12 10:39:14.015464
2025-12-12 10:39:13.470558,663244,120,0,-2,2025-12-12 10:39:13.661168337,2025-12-12 10:39:14.017004
2025-12-12 10:39:13.470558,664792,102,1,-2,2025-12-12 10:39:13.662716150,2025-12-12 10:39:14.018552
2025-12-12 10:39:13.470558,666332,116,0,-2,2025-12-12 10:39:13.664255857,2025-12-12 10:39:14.020092
2025-12-12 10:39:13.471527,667876,104,1,-2,2025-12-12 10:39:13.665799618,2025-12-12 10:39:14.021636
2025-12-12 10:39:13.471527,669416,104,0,-2,2025-12-12 10:39:13.667339325,2025-12-12 10:39:14.023176
2025-12-12 10:39:13.471527,670964,100,1,-2,2025-12-12 10:39:13.668887138,2025-12-12 10:39:14.024724
2025-12-12 10:39:13.472558,672504,104,0,-1,2025-12-12 10:39:13.670426846,2025-12-12 10:39:14.026264
2025-12-12 10:39:13.472558,674048,110,1,-2,2025-12-12 10:39:13.671970606,2025-12-12 10:39:14.027808
